product_id,product_detail_id,seller_id,id,rating_1,rating_2,rating_3,rating_4,rating_5
181503298,181503304,80348,153,0,0,0,0,3
183243019,168721269,1,5,0,0,0,1,1
183243019,168721273,1,5,0,0,0,0,7
183243019,168721277,1,5,0,0,0,1,0
183243019,168721294,1,5,0,0,0,1,8
183243019,168721296,1,5,0,0,0,1,8
183243019,168721298,1,5,0,0,0,1,5
184036446,32033719,1,0,7,1,7,23,404
184036446,32033721,1,0,7,5,4,27,346
184036446,32033723,1,0,2,0,0,2,40
184036446,32033725,1,0,3,1,4,13,137
184036446,32033727,1,0,6,2,4,29,404
184036446,32033729,1,0,3,1,3,7,99
184036446,32033732,1,0,13,1,1,22,268
184036446,32033734,1,0,5,0,2,15,210
184036446,32033736,1,0,1,0,1,5,29
184036446,32033738,1,0,2,0,3,6,111
184036446,32033740,1,0,8,1,1,18,256
184036446,32033742,1,0,2,0,0,4,67
184058811,123554526,1,3,1,0,0,1,28
184058811,123554532,1,3,1,0,0,4,45
184058811,123554538,1,3,0,0,0,1,27
184058811,123554547,1,3,0,0,0,2,66
184058811,123554553,1,3,0,1,0,5,108
184058811,123554558,1,3,4,2,1,6,163
184058811,123554564,1,3,1,0,1,3,69
184058811,123554568,1,3,3,1,1,8,182
184058811,131266321,10016,3,0,0,0,0,1
184058811,168778789,1,3,0,0,1,2,48
184058811,168778799,1,3,0,0,0,0,15
184059211,123547399,1,2,3,3,2,7,143
184059211,123547402,1,2,4,0,1,4,150
184059211,123547403,1,2,1,2,2,7,165
184059211,123547409,1,2,3,0,0,3,88
184059211,123547411,1,2,2,0,1,7,94
184059211,123547417,1,2,0,0,0,0,35
184059211,123547420,1,2,4,1,0,7,192
184059211,123547425,1,2,0,0,2,5,120
184059211,123547428,1,2,4,1,0,6,254
184059211,123547432,1,2,1,2,2,5,111
184059211,168778791,1,2,2,1,0,4,101
184059211,168778795,1,2,0,0,0,2,14
184061913,123554524,1,4,2,0,0,2,120
184061913,123554525,1,4,0,0,0,0,13
184061913,123554531,1,4,0,0,1,4,133
184061913,123554533,1,4,0,0,0,2,12
184061913,123554536,1,4,0,0,0,0,48
184061913,123554540,1,4,2,0,0,0,19
184061913,123554543,1,4,3,0,0,4,153
184061913,123554546,1,4,2,0,2,7,209
184061913,123554549,1,4,0,0,0,0,14
184061913,123554551,1,4,2,0,0,8,200
184061913,123554556,1,4,1,1,0,3,51
184061913,123554562,1,4,3,1,3,8,299
184061913,123554583,1,4,1,0,0,0,1
184061913,123554587,1,4,0,0,0,0,2
184061913,123554589,1,4,0,0,0,0,1
184061913,132023518,10016,4,0,0,0,0,1
184061913,168778801,1,4,0,0,0,1,3
184061913,168778803,1,4,1,0,2,3,86
184061913,168778805,1,4,0,0,0,2,35
184696247,184696249,179232,66,0,0,0,0,1
184696247,184696251,179232,66,0,0,0,0,1
185931194,185931196,179232,107,0,0,0,1,0
186148233,186148234,212607,69,0,0,0,0,1
187254759,187254761,1,74,1,0,0,0,3
187254759,187254763,1,74,0,0,0,0,5
187266104,187266106,189668,109,0,2,2,5,50
188701072,188701073,212607,74,0,0,0,0,1
189658085,189658087,1,36,0,0,0,0,1
189658085,189658089,1,36,0,0,0,1,7
189677315,189677317,1,143,1,0,0,0,4
189677315,189677319,1,143,0,0,0,0,4
189677315,189677322,1,143,1,0,0,0,4
190290064,185903458,245735,47,0,0,0,1,2
190290064,190290066,245735,47,0,0,0,0,1
191477618,191477622,162514,22,0,0,0,0,1
191477618,197539506,1,22,0,0,0,0,2
191477618,197539507,1,22,0,0,0,0,1
191548108,191548110,245735,75,0,0,0,0,1
191548108,191548115,245735,75,0,0,0,0,1
191629873,191629875,20704,143,0,0,0,0,1
192036708,192036712,213861,36,0,0,0,0,1
193310183,193310185,1,31,0,1,0,0,2
193310183,193310187,1,31,1,0,0,0,4
193979830,193979836,1,42,0,0,0,0,1
194034217,194034219,1,97,0,0,0,0,1
194037967,194037971,1,97,0,0,0,0,1
194041787,194041789,1,100,0,0,0,0,1
194487223,194487225,1,51,0,0,0,0,1
194487223,194487227,1,51,0,0,0,0,1
194489407,194489409,1,52,0,0,0,0,2
194489407,194489411,1,52,0,0,0,0,1
194490386,194490388,1,50,0,0,0,1,2
195231233,195231235,122357,146,0,0,0,0,1
195247535,195247539,213861,51,0,0,0,0,1
195311658,195311660,122357,138,0,0,0,0,2
195311658,195311664,122357,138,0,0,0,0,1
195311658,195311668,122357,138,0,0,0,0,1
195318889,195318891,122357,139,0,0,0,1,2
195318889,195318893,122357,139,0,0,0,0,1
195334253,195334257,122357,137,0,0,0,0,2
195334253,195334266,122357,137,0,0,0,0,3
197119751,197119752,80348,108,0,0,0,0,3
197553025,197553033,1,27,0,0,0,0,1
197670818,197670822,1,73,0,0,0,1,0
198587877,195319301,1,112,0,0,1,0,5
198587877,195319304,1,112,1,1,0,1,5
198648645,198648649,1,150,0,0,0,0,1
