,product_id,product_detail_id,seller_id,rating_1,rating_2,rating_3,rating_4,rating_5
1593,184061913,123554524,1,1,0,0,2,28
1594,184061913,123554556,1,0,1,0,1,7
1595,184061913,123554583,1,1,0,0,0,0
1596,184061913,123554543,1,2,0,0,2,26
1597,184061913,168778803,1,1,0,0,0,11
1598,184061913,123554540,1,2,0,0,0,3
1599,184061913,123554549,1,0,0,0,0,3
1600,184061913,123554533,1,0,0,0,0,2
1601,184061913,123554525,1,0,0,0,0,3
1602,184061913,168778805,1,0,0,0,0,8
1603,184061913,123554536,1,0,0,0,0,6
1604,184061913,123554551,1,0,0,0,1,37
1605,184061913,123554546,1,2,0,1,1,49
1606,184061913,123554562,1,3,1,2,2,61
1607,184061913,123554531,1,0,0,0,0,25
1608,184061913,123554524,1,1,0,0,2,28
1609,184061913,123554556,1,0,1,0,2,8
1610,184061913,123554583,1,1,0,0,0,0
1611,184061913,123554543,1,2,0,0,2,27
1612,184061913,168778803,1,1,0,0,0,12
1613,184061913,123554540,1,2,0,0,0,3
1614,184061913,123554549,1,0,0,0,0,3
1615,184061913,123554533,1,0,0,0,0,2
1616,184061913,123554525,1,0,0,0,0,4
1617,184061913,168778805,1,0,0,0,0,8
1618,184061913,123554536,1,0,0,0,0,6
1619,184061913,123554551,1,0,0,0,1,38
1620,184061913,123554546,1,2,0,1,1,50
1621,184061913,123554562,1,3,1,3,2,66
1622,184061913,123554531,1,0,0,0,0,28
1623,184061913,123554524,1,1,0,0,2,29
1624,184061913,123554556,1,0,1,0,2,9
1625,184061913,123554583,1,1,0,0,0,0
1626,184061913,123554543,1,2,0,0,2,30
1627,184061913,168778803,1,1,0,0,0,12
1628,184061913,123554540,1,2,0,0,0,3
1629,184061913,123554549,1,0,0,0,0,3
1630,184061913,123554533,1,0,0,0,0,2
1631,184061913,123554525,1,0,0,0,0,4
1632,184061913,168778805,1,0,0,0,0,11
1633,184061913,123554536,1,0,0,0,0,7
1634,184061913,123554551,1,0,0,0,1,40
1635,184061913,123554546,1,2,0,1,1,54
1636,184061913,123554562,1,3,1,3,2,71
1637,184061913,123554531,1,0,0,0,0,29
1638,184061913,123554524,1,1,0,0,2,31
1639,184061913,123554556,1,0,1,0,2,9
1640,184061913,123554583,1,1,0,0,0,0
1641,184061913,123554543,1,2,0,0,2,34
1642,184061913,168778803,1,1,0,0,0,13
1643,184061913,123554540,1,2,0,0,0,3
1644,184061913,123554549,1,0,0,0,0,3
1645,184061913,123554533,1,0,0,0,0,2
1646,184061913,123554525,1,0,0,0,0,4
1647,184061913,168778805,1,0,0,0,0,12
1648,184061913,123554536,1,0,0,0,0,7
1649,184061913,123554551,1,0,0,0,1,43
1650,184061913,123554546,1,2,0,1,1,57
1651,184061913,123554562,1,3,1,3,2,77
1652,184061913,123554531,1,0,0,0,0,30
1653,184061913,123554524,1,1,0,0,2,32
1654,184061913,123554556,1,0,1,0,2,10
1655,184061913,123554583,1,1,0,0,0,0
1656,184061913,123554543,1,2,0,0,2,37
1657,184061913,168778803,1,1,0,0,0,13
1658,184061913,123554540,1,2,0,0,0,3
1659,184061913,123554549,1,0,0,0,0,4
1660,184061913,123554533,1,0,0,0,0,2
1661,184061913,123554525,1,0,0,0,0,4
1662,184061913,168778805,1,0,0,0,0,12
1663,184061913,123554536,1,0,0,0,0,8
1664,184061913,123554551,1,0,0,0,1,43
1665,184061913,123554546,1,2,0,1,3,59
1666,184061913,123554562,1,3,1,3,2,83
1667,184061913,123554531,1,0,0,0,0,32
1668,184061913,123554524,1,1,0,0,2,32
1669,184061913,123554556,1,1,1,0,2,11
1670,184061913,123554583,1,1,0,0,0,0
1671,184061913,123554543,1,2,0,0,3,39
1672,184061913,168778803,1,1,0,1,0,13
1673,184061913,123554540,1,2,0,0,0,3
1674,184061913,123554549,1,0,0,0,0,5
1675,184061913,123554533,1,0,0,0,0,2
1676,184061913,123554525,1,0,0,0,0,4
1677,184061913,168778805,1,0,0,0,0,12
1678,184061913,123554536,1,0,0,0,0,9
1679,184061913,123554551,1,0,0,0,1,45
1680,184061913,123554546,1,2,0,1,3,61
1681,184061913,123554562,1,3,1,3,2,87
1682,184061913,123554531,1,0,0,0,0,35
1683,184061913,123554524,1,1,0,0,2,33
1684,184061913,123554556,1,1,1,0,2,12
1685,184061913,123554583,1,1,0,0,0,0
1686,184061913,123554543,1,2,0,0,3,41
1687,184061913,168778803,1,1,0,1,0,17
1688,184061913,123554540,1,2,0,0,0,3
1689,184061913,123554549,1,0,0,0,0,5
1690,184061913,123554533,1,0,0,0,0,2
1691,184061913,123554525,1,0,0,0,0,4
1692,184061913,168778805,1,0,0,0,0,12
1693,184061913,123554536,1,0,0,0,0,10
1694,184061913,123554551,1,0,0,0,2,47
1695,184061913,123554546,1,2,0,1,3,65
1696,184061913,123554562,1,3,1,3,2,91
1697,184061913,123554531,1,0,0,0,0,37
1698,184061913,123554524,1,1,0,0,2,33
1699,184061913,123554556,1,1,1,0,2,12
1700,184061913,123554583,1,1,0,0,0,0
1701,184061913,123554543,1,2,0,0,3,43
1702,184061913,168778803,1,1,0,2,0,18
1703,184061913,123554540,1,2,0,0,0,4
1704,184061913,123554549,1,0,0,0,0,5
1705,184061913,123554533,1,0,0,0,0,3
1706,184061913,123554525,1,0,0,0,0,4
1707,184061913,168778805,1,0,0,0,0,12
1708,184061913,123554536,1,0,0,0,0,11
1709,184061913,123554551,1,0,0,0,2,48
1710,184061913,123554546,1,2,0,1,3,67
1711,184061913,123554562,1,3,1,3,2,98
1712,184061913,123554531,1,0,0,0,0,40
1713,184061913,123554524,1,1,0,0,2,34
1714,184061913,123554556,1,1,1,0,2,12
1715,184061913,123554583,1,1,0,0,0,0
1716,184061913,123554543,1,3,0,0,4,44
1717,184061913,168778803,1,1,0,2,1,19
1718,184061913,123554540,1,2,0,0,0,4
1719,184061913,123554549,1,0,0,0,0,5
1720,184061913,123554533,1,0,0,0,0,3
1721,184061913,123554525,1,0,0,0,0,4
1722,184061913,168778805,1,0,0,0,0,13
1723,184061913,123554536,1,0,0,0,0,11
1724,184061913,123554551,1,0,0,0,2,54
1725,184061913,123554546,1,2,0,1,3,70
1726,184061913,123554562,1,3,1,3,2,100
1727,184061913,123554531,1,0,0,0,0,41
1728,184061913,123554524,1,1,0,0,2,34
1729,184061913,123554556,1,1,1,0,2,12
1730,184061913,123554583,1,1,0,0,0,0
1731,184061913,123554543,1,3,0,0,4,48
1732,184061913,168778803,1,1,0,2,1,19
1733,184061913,123554540,1,2,0,0,0,4
1734,184061913,123554549,1,0,0,0,0,5
1735,184061913,123554533,1,0,0,0,0,3
1736,184061913,123554525,1,0,0,0,0,5
1737,184061913,168778805,1,0,0,0,0,14
1738,184061913,123554536,1,0,0,0,0,12
1739,184061913,168778801,1,0,0,0,0,1
1740,184061913,123554551,1,0,0,0,2,57
1741,184061913,123554546,1,2,0,1,3,75
1742,184061913,123554562,1,3,1,3,2,104
1743,184061913,123554531,1,0,0,0,1,43
1744,184061913,123554524,1,1,0,0,2,36
1745,184061913,123554556,1,1,1,0,2,12
1746,184061913,123554583,1,1,0,0,0,0
1747,184061913,123554543,1,3,0,0,4,49
1748,184061913,168778803,1,1,0,2,1,20
1749,184061913,123554540,1,2,0,0,0,4
1750,184061913,123554549,1,0,0,0,0,5
1751,184061913,123554533,1,0,0,0,0,3
1752,184061913,123554525,1,0,0,0,0,5
1753,184061913,168778805,1,0,0,0,1,14
1754,184061913,123554536,1,0,0,0,0,12
1755,184061913,168778801,1,0,0,0,0,1
1756,184061913,123554551,1,1,0,0,2,61
1757,184061913,123554546,1,2,0,1,3,75
1758,184061913,123554562,1,3,1,3,2,108
1759,184061913,123554531,1,0,0,0,1,43
1760,184061913,123554524,1,1,0,0,2,38
1761,184061913,123554556,1,1,1,0,2,12
1762,184061913,123554583,1,1,0,0,0,0
1763,184061913,123554543,1,3,0,0,4,53
1764,184061913,168778803,1,1,0,2,1,23
1765,184061913,123554540,1,2,0,0,0,4
1766,184061913,123554549,1,0,0,0,0,5
1767,184061913,123554533,1,0,0,0,0,3
1768,184061913,123554525,1,0,0,0,0,5
1769,184061913,168778805,1,0,0,0,1,15
1770,184061913,123554536,1,0,0,0,0,13
1771,184061913,168778801,1,0,0,0,0,1
1772,184061913,123554551,1,1,0,0,2,62
1773,184061913,123554546,1,2,0,1,3,77
1774,184061913,123554562,1,3,1,3,2,110
1775,184061913,123554531,1,0,0,0,1,43
1776,184061913,123554524,1,1,0,0,2,39
1777,184061913,123554556,1,1,1,0,2,13
1778,184061913,123554583,1,1,0,0,0,0
1779,184061913,123554543,1,3,0,0,4,57
1780,184061913,168778803,1,1,0,2,1,27
1781,184061913,123554540,1,2,0,0,0,4
1782,184061913,123554549,1,0,0,0,0,5
1783,184061913,123554533,1,0,0,0,0,3
1784,184061913,123554525,1,0,0,0,0,5
1785,184061913,168778805,1,0,0,0,1,19
1786,184061913,123554536,1,0,0,0,0,14
1787,184061913,168778801,1,0,0,0,0,1
1788,184061913,123554551,1,1,0,0,2,62
1789,184061913,123554546,1,2,0,1,4,81
1790,184061913,123554562,1,3,1,3,2,116
1791,184061913,123554531,1,0,0,0,1,46
1792,184061913,123554524,1,1,0,0,2,40
1793,184061913,123554556,1,1,1,0,2,14
1794,184061913,123554583,1,1,0,0,0,0
1795,184061913,123554543,1,3,0,0,4,58
1796,184061913,168778803,1,1,0,2,1,28
1797,184061913,123554540,1,2,0,0,0,4
1798,184061913,123554549,1,0,0,0,0,6
1799,184061913,123554533,1,0,0,0,0,3
1800,184061913,123554525,1,0,0,0,0,6
1801,184061913,168778805,1,0,0,0,1,19
1802,184061913,123554536,1,0,0,0,0,14
1803,184061913,168778801,1,0,0,0,0,1
1804,184061913,123554551,1,1,0,0,2,65
1805,184061913,123554546,1,2,0,1,4,84
1806,184061913,123554562,1,3,1,3,3,120
1807,184061913,123554531,1,0,0,0,1,49
1808,184061913,123554524,1,1,0,0,2,40
1809,184061913,123554556,1,1,1,0,2,15
1810,184061913,123554583,1,1,0,0,0,0
1811,184061913,123554543,1,3,0,0,4,59
1812,184061913,168778803,1,1,0,2,1,30
1813,184061913,123554540,1,2,0,0,0,5
1814,184061913,123554549,1,0,0,0,0,6
1815,184061913,123554533,1,0,0,0,0,3
1816,184061913,123554525,1,0,0,0,0,6
1817,184061913,168778805,1,0,0,0,1,20
1818,184061913,123554536,1,0,0,0,0,14
1819,184061913,168778801,1,0,0,0,0,1
1820,184061913,123554551,1,1,0,0,2,70
1821,184061913,123554546,1,2,0,1,4,87
1822,184061913,123554562,1,3,1,3,3,123
1823,184061913,123554531,1,0,0,0,1,50
1824,184061913,123554524,1,1,0,0,2,41
1825,184061913,123554556,1,1,1,0,2,16
1826,184061913,123554583,1,1,0,0,0,0
1827,184061913,123554543,1,3,0,0,4,63
1828,184061913,168778803,1,1,0,2,1,32
1829,184061913,123554540,1,2,0,0,0,5
1830,184061913,123554549,1,0,0,0,0,6
1831,184061913,123554533,1,0,0,0,0,3
1832,184061913,123554525,1,0,0,0,0,6
1833,184061913,168778805,1,0,0,0,1,20
1834,184061913,123554536,1,0,0,0,0,14
1835,184061913,168778801,1,0,0,0,0,1
1836,184061913,123554551,1,1,0,0,3,74
1837,184061913,123554546,1,2,0,1,5,90
1838,184061913,123554562,1,3,1,3,3,127
1839,184061913,123554531,1,0,0,1,1,50
1840,184061913,123554524,1,1,0,0,2,42
1841,184061913,123554556,1,1,1,0,2,16
1842,184061913,123554583,1,1,0,0,0,0
1843,184061913,123554543,1,3,0,0,4,63
1844,184061913,168778803,1,1,0,2,1,34
1845,184061913,123554540,1,2,0,0,0,5
1846,184061913,123554549,1,0,0,0,0,6
1847,184061913,123554533,1,0,0,0,0,4
1848,184061913,123554525,1,0,0,0,0,6
1849,184061913,168778805,1,0,0,0,1,20
1850,184061913,123554536,1,0,0,0,0,15
1851,184061913,168778801,1,0,0,0,0,1
1852,184061913,123554587,1,0,0,0,0,1
1853,184061913,123554551,1,1,0,0,3,79
1854,184061913,123554546,1,2,0,1,5,93
1855,184061913,123554562,1,3,1,3,3,131
1856,184061913,123554531,1,0,0,1,1,51
1857,184061913,123554524,1,1,0,0,2,42
1858,184061913,123554556,1,1,1,0,2,17
1859,184061913,123554583,1,1,0,0,0,0
1860,184061913,123554543,1,3,0,0,4,64
1861,184061913,168778803,1,1,0,2,1,35
1862,184061913,123554540,1,2,0,0,0,6
1863,184061913,123554549,1,0,0,0,0,6
1864,184061913,123554533,1,0,0,0,0,6
1865,184061913,123554525,1,0,0,0,0,6
1866,184061913,168778805,1,0,0,0,1,20
1867,184061913,123554536,1,0,0,0,0,16
1868,184061913,168778801,1,0,0,0,0,1
1869,184061913,123554587,1,0,0,0,0,1
1870,184061913,123554551,1,1,0,0,3,82
1871,184061913,123554546,1,2,0,1,5,94
1872,184061913,123554562,1,3,1,3,4,132
1873,184061913,123554531,1,0,0,1,1,55
1874,184061913,123554524,1,1,0,0,2,44
1875,184061913,123554556,1,1,1,0,2,17
1876,184061913,123554583,1,1,0,0,0,0
1877,184061913,123554543,1,3,0,0,4,67
1878,184061913,168778803,1,1,0,2,1,37
1879,184061913,123554540,1,2,0,0,0,6
1880,184061913,123554549,1,0,0,0,0,6
1881,184061913,123554533,1,0,0,0,0,6
1882,184061913,123554525,1,0,0,0,0,6
1883,184061913,168778805,1,0,0,0,1,22
1884,184061913,123554536,1,0,0,0,0,17
1885,184061913,168778801,1,0,0,0,0,1
1886,184061913,123554587,1,0,0,0,0,1
1887,184061913,123554551,1,1,0,0,3,86
1888,184061913,123554546,1,2,0,1,5,95
1889,184061913,123554562,1,3,1,3,4,137
1890,184061913,123554531,1,0,0,1,1,55
1891,184061913,123554524,1,2,0,0,2,45
1892,184061913,123554556,1,1,1,0,2,18
1893,184061913,123554583,1,1,0,0,0,0
1894,184061913,123554543,1,3,0,0,4,69
1895,184061913,168778803,1,1,0,2,1,40
1896,184061913,123554540,1,2,0,0,0,6
1897,184061913,123554549,1,0,0,0,0,7
1898,184061913,123554533,1,0,0,0,0,6
1899,184061913,123554525,1,0,0,0,0,6
1900,184061913,168778805,1,0,0,0,1,22
1901,184061913,123554536,1,0,0,0,0,17
1902,184061913,168778801,1,0,0,0,1,1
1903,184061913,123554587,1,0,0,0,0,1
1904,184061913,123554551,1,1,0,0,3,88
1905,184061913,123554546,1,2,0,1,5,97
1906,184061913,123554562,1,3,1,3,4,142
1907,184061913,123554531,1,0,0,1,1,57
1908,184061913,123554524,1,2,0,0,2,47
1909,184061913,123554556,1,1,1,0,2,18
1910,184061913,123554583,1,1,0,0,0,0
1911,184061913,123554543,1,3,0,0,4,71
1912,184061913,168778803,1,1,0,2,1,44
1913,184061913,123554540,1,2,0,0,0,6
1914,184061913,123554549,1,0,0,0,0,7
1915,184061913,123554533,1,0,0,0,0,6
1916,184061913,123554525,1,0,0,0,0,6
1917,184061913,168778805,1,0,0,0,1,23
1918,184061913,123554536,1,0,0,0,0,17
1919,184061913,168778801,1,0,0,0,1,1
1920,184061913,123554587,1,0,0,0,0,1
1921,184061913,123554551,1,1,0,0,3,93
1922,184061913,123554546,1,2,0,1,5,99
1923,184061913,123554562,1,3,1,3,4,146
1924,184061913,123554531,1,0,0,1,1,59
1925,184061913,123554524,1,2,0,0,2,47
1926,184061913,123554556,1,1,1,0,2,20
1927,184061913,123554583,1,1,0,0,0,0
1928,184061913,123554543,1,3,0,0,4,71
1929,184061913,168778803,1,1,0,2,1,46
1930,184061913,123554540,1,2,0,0,0,6
1931,184061913,123554549,1,0,0,0,0,8
1932,184061913,123554533,1,0,0,0,0,6
1933,184061913,123554525,1,0,0,0,0,6
1934,184061913,168778805,1,0,0,0,1,23
1935,184061913,123554536,1,0,0,0,0,18
1936,184061913,168778801,1,0,0,0,1,2
1937,184061913,123554587,1,0,0,0,0,1
1938,184061913,123554551,1,1,0,0,3,94
1939,184061913,123554546,1,2,0,1,5,102
1940,184061913,123554562,1,3,1,3,4,150
1941,184061913,123554531,1,0,0,1,1,60
1942,184061913,123554524,1,2,0,0,2,47
1943,184061913,123554556,1,1,1,0,2,20
1944,184061913,123554583,1,1,0,0,0,0
1945,184061913,123554543,1,3,0,0,4,75
1946,184061913,168778803,1,1,0,2,1,51
1947,184061913,123554540,1,2,0,0,0,6
1948,184061913,123554549,1,0,0,0,0,8
1949,184061913,123554533,1,0,0,0,0,6
1950,184061913,123554525,1,0,0,0,0,6
1951,184061913,168778805,1,0,0,0,1,24
1952,184061913,123554536,1,0,0,0,0,19
1953,184061913,168778801,1,0,0,0,1,2
1954,184061913,123554587,1,0,0,0,0,1
1955,184061913,123554551,1,1,0,0,3,97
1956,184061913,123554546,1,2,0,1,5,102
1957,184061913,123554562,1,3,1,3,4,156
1958,184061913,123554531,1,0,0,1,1,61
1959,184061913,123554524,1,2,0,0,2,48
1960,184061913,123554556,1,1,1,0,2,21
1961,184061913,123554583,1,1,0,0,0,0
1962,184061913,123554543,1,3,0,0,4,77
1963,184061913,168778803,1,1,0,2,1,55
1964,184061913,123554540,1,2,0,0,0,6
1965,184061913,123554549,1,0,0,0,0,8
1966,184061913,123554533,1,0,0,0,1,6
1967,184061913,123554525,1,0,0,0,0,6
1968,184061913,168778805,1,0,0,0,1,25
1969,184061913,123554536,1,0,0,0,0,19
1970,184061913,168778801,1,0,0,0,1,2
1971,184061913,123554587,1,0,0,0,0,1
1972,184061913,123554551,1,1,0,0,3,97
1973,184061913,123554546,1,2,0,1,5,105
1974,184061913,123554562,1,3,1,3,4,159
1975,184061913,123554531,1,0,0,1,1,62
1976,184061913,123554524,1,2,0,0,2,50
1977,184061913,123554556,1,1,1,0,2,23
1978,184061913,123554583,1,1,0,0,0,0
1979,184061913,123554543,1,3,0,0,4,77
1980,184061913,168778803,1,1,0,2,1,63
1981,184061913,123554540,1,2,0,0,0,6
1982,184061913,123554549,1,0,0,0,0,8
1983,184061913,123554533,1,0,0,0,1,7
1984,184061913,123554525,1,0,0,0,0,6
1985,184061913,168778805,1,0,0,0,1,25
1986,184061913,123554536,1,0,0,0,0,19
1987,184061913,168778801,1,0,0,0,1,2
1988,184061913,123554587,1,0,0,0,0,1
1989,184061913,123554551,1,1,0,0,3,99
1990,184061913,123554546,1,2,0,1,5,106
1991,184061913,123554562,1,3,1,3,4,164
1992,184061913,123554531,1,0,0,1,1,63
1993,184061913,123554524,1,2,0,0,2,51
1994,184061913,123554556,1,1,1,0,2,25
1995,184061913,123554583,1,1,0,0,0,0
1996,184061913,123554543,1,3,0,0,4,80
1997,184061913,168778803,1,1,0,2,1,66
1998,184061913,123554540,1,2,0,0,0,6
1999,184061913,123554549,1,0,0,0,0,8
2000,184061913,123554533,1,0,0,0,1,7
2001,184061913,123554525,1,0,0,0,0,6
2002,184061913,168778805,1,0,0,0,2,26
2003,184061913,123554536,1,0,0,0,0,19
2004,184061913,168778801,1,0,0,0,1,2
2005,184061913,123554587,1,0,0,0,0,1
2006,184061913,123554551,1,1,0,0,3,101
2007,184061913,123554546,1,2,0,1,5,108
2008,184061913,123554562,1,3,1,3,4,166
2009,184061913,123554531,1,0,0,1,1,66
2010,184061913,123554524,1,2,0,0,2,52
2011,184061913,123554556,1,1,1,0,2,25
2012,184061913,123554583,1,1,0,0,0,0
2013,184061913,123554543,1,3,0,0,4,82
2014,184061913,168778803,1,1,0,2,2,66
2015,184061913,123554540,1,2,0,0,0,6
2016,184061913,123554549,1,0,0,0,0,8
2017,184061913,123554533,1,0,0,0,1,7
2018,184061913,123554525,1,0,0,0,0,6
2019,184061913,168778805,1,0,0,0,2,30
2020,184061913,123554536,1,0,0,0,0,21
2021,184061913,168778801,1,0,0,0,1,2
2022,184061913,123554587,1,0,0,0,0,1
2023,184061913,123554589,1,0,0,0,0,1
2024,184061913,123554551,1,1,0,0,3,105
2025,184061913,123554546,1,2,0,1,5,109
2026,184061913,123554562,1,3,1,3,5,170
2027,184061913,123554531,1,0,0,1,1,67
2028,184061913,123554524,1,2,0,0,2,53
2029,184061913,123554556,1,1,1,0,2,26
2030,184061913,123554583,1,1,0,0,0,0
2031,184061913,123554543,1,3,0,0,4,82
2032,184061913,168778803,1,1,0,2,2,69
2033,184061913,123554540,1,2,0,0,0,6
2034,184061913,123554549,1,0,0,0,0,8
2035,184061913,123554533,1,0,0,0,1,7
2036,184061913,123554525,1,0,0,0,0,6
2037,184061913,168778805,1,0,0,0,2,32
2038,184061913,123554536,1,0,0,0,0,22
2039,184061913,168778801,1,0,0,0,1,3
2040,184061913,123554587,1,0,0,0,0,1
2041,184061913,123554589,1,0,0,0,0,1
2042,184061913,123554551,1,1,0,0,3,106
2043,184061913,123554546,1,2,0,1,5,111
2044,184061913,123554562,1,3,1,3,5,175
2045,184061913,123554531,1,0,0,1,1,69
2046,184061913,123554524,1,2,0,0,2,57
2047,184061913,123554556,1,1,1,0,2,27
2048,184061913,123554583,1,1,0,0,0,0
2049,184061913,123554543,1,3,0,0,4,83
2050,184061913,168778803,1,1,0,2,2,71
2051,184061913,123554540,1,2,0,0,0,6
2052,184061913,123554549,1,0,0,0,0,8
2053,184061913,123554533,1,0,0,0,1,7
2054,184061913,123554525,1,0,0,0,0,6
2055,184061913,168778805,1,0,0,0,2,32
2056,184061913,123554536,1,0,0,0,0,24
2057,184061913,168778801,1,0,0,0,1,3
2058,184061913,123554587,1,0,0,0,0,1
2059,184061913,123554589,1,0,0,0,0,1
2060,184061913,123554551,1,1,0,0,3,106
2061,184061913,123554546,1,2,0,1,5,116
2062,184061913,123554562,1,3,1,3,5,181
2063,184061913,123554531,1,0,0,1,1,69
2064,184061913,123554524,1,2,0,0,2,57
2065,184061913,123554556,1,1,1,0,2,28
2066,184061913,123554583,1,1,0,0,0,0
2067,184061913,123554543,1,3,0,0,4,85
2068,184061913,168778803,1,1,0,2,2,76
2069,184061913,123554540,1,2,0,0,0,6
2070,184061913,123554549,1,0,0,0,0,8
2071,184061913,123554533,1,0,0,0,1,7
2072,184061913,123554525,1,0,0,0,0,6
2073,184061913,168778805,1,0,0,0,2,33
2074,184061913,123554536,1,0,0,0,0,24
2075,184061913,168778801,1,0,0,0,1,3
2076,184061913,123554587,1,0,0,0,0,1
2077,184061913,123554589,1,0,0,0,0,1
2078,184061913,123554551,1,1,0,0,3,107
2079,184061913,123554546,1,2,0,1,5,121
2080,184061913,123554562,1,3,1,3,5,182
2081,184061913,123554531,1,0,0,1,1,72
2082,184061913,123554524,1,2,0,0,2,58
2083,184061913,123554556,1,1,1,0,2,28
2084,184061913,123554583,1,1,0,0,0,0
2085,184061913,123554543,1,3,0,0,4,87
2086,184061913,168778803,1,1,0,2,3,82
2087,184061913,123554540,1,2,0,0,0,6
2088,184061913,123554549,1,0,0,0,0,8
2089,184061913,123554533,1,0,0,0,1,7
2090,184061913,123554525,1,0,0,0,0,6
2091,184061913,168778805,1,0,0,0,2,33
2092,184061913,123554536,1,0,0,0,0,24
2093,184061913,168778801,1,0,0,0,1,3
2094,184061913,123554587,1,0,0,0,0,1
2095,184061913,123554589,1,0,0,0,0,1
2096,184061913,123554551,1,1,0,0,3,111
2097,184061913,123554546,1,2,0,1,5,122
2098,184061913,123554562,1,3,1,3,5,187
2099,184061913,123554531,1,0,0,1,1,74
2100,184061913,123554524,1,2,0,0,2,58
2101,184061913,123554556,1,1,1,0,2,31
2102,184061913,123554583,1,1,0,0,0,0
2103,184061913,123554543,1,3,0,0,4,87
2104,184061913,168778803,1,1,0,2,3,85
2105,184061913,123554540,1,2,0,0,0,8
2106,184061913,123554549,1,0,0,0,0,8
2107,184061913,123554533,1,0,0,0,1,7
2108,184061913,123554525,1,0,0,0,0,6
2109,184061913,168778805,1,0,0,0,2,33
2110,184061913,123554536,1,0,0,0,0,24
2111,184061913,168778801,1,0,0,0,1,3
2112,184061913,123554587,1,0,0,0,0,1
2113,184061913,123554589,1,0,0,0,0,1
2114,184061913,123554551,1,1,0,0,3,115
2115,184061913,123554546,1,2,0,1,5,128
2116,184061913,123554562,1,3,1,3,5,189
2117,184061913,123554531,1,0,0,1,1,76
2118,184061913,123554524,1,2,0,0,2,58
2119,184061913,123554556,1,1,1,0,2,33
2120,184061913,123554583,1,1,0,0,0,0
2121,184061913,123554543,1,3,0,0,4,90
2122,184061913,168778803,1,1,0,2,3,85
2123,184061913,123554540,1,2,0,0,0,8
2124,184061913,123554549,1,0,0,0,0,8
2125,184061913,123554533,1,0,0,0,1,7
2126,184061913,123554525,1,0,0,0,0,6
2127,184061913,168778805,1,0,0,0,2,34
2128,184061913,123554536,1,0,0,0,0,24
2129,184061913,168778801,1,0,0,0,1,3
2130,184061913,123554587,1,0,0,0,0,1
2131,184061913,123554589,1,0,0,0,0,1
2132,184061913,123554551,1,1,0,0,3,118
2133,184061913,123554546,1,2,0,1,5,129
2134,184061913,123554562,1,3,1,3,5,194
2135,184061913,123554531,1,0,0,1,1,78
2136,184061913,123554524,1,2,0,0,2,62
2137,184061913,123554556,1,1,1,0,2,35
2138,184061913,123554583,1,1,0,0,0,0
2139,184061913,123554543,1,3,0,0,4,93
2140,184061913,168778803,1,1,0,2,3,85
2141,184061913,123554540,1,2,0,0,0,8
2142,184061913,123554549,1,0,0,0,0,8
2143,184061913,123554533,1,0,0,0,1,7
2144,184061913,123554525,1,0,0,0,0,6
2145,184061913,168778805,1,0,0,0,2,34
2146,184061913,123554536,1,0,0,0,0,24
2147,184061913,168778801,1,0,0,0,1,3
2148,184061913,123554587,1,0,0,0,0,1
2149,184061913,123554589,1,0,0,0,0,1
2150,184061913,123554551,1,1,0,0,3,122
2151,184061913,123554546,1,2,0,1,5,132
2152,184061913,123554562,1,3,1,3,5,198
2153,184061913,123554531,1,0,0,1,1,80
2154,184061913,123554524,1,2,0,0,2,65
2155,184061913,123554556,1,1,1,0,2,37
2156,184061913,123554583,1,1,0,0,0,0
2157,184061913,123554543,1,3,0,0,4,94
2158,184061913,168778803,1,1,0,2,3,85
2159,184061913,123554540,1,2,0,0,0,8
2160,184061913,123554549,1,0,0,0,0,8
2161,184061913,123554533,1,0,0,0,1,7
2162,184061913,123554525,1,0,0,0,0,7
2163,184061913,168778805,1,0,0,0,2,34
2164,184061913,123554536,1,0,0,0,0,24
2165,184061913,168778801,1,0,0,0,1,3
2166,184061913,123554587,1,0,0,0,0,1
2167,184061913,123554589,1,0,0,0,0,1
2168,184061913,123554551,1,1,0,0,3,126
2169,184061913,123554546,1,2,0,1,5,134
2170,184061913,123554562,1,3,1,3,5,200
2171,184061913,123554531,1,0,0,1,2,83
2172,184061913,123554524,1,2,0,0,2,68
2173,184061913,123554556,1,1,1,0,2,37
2174,184061913,123554583,1,1,0,0,0,0
2175,184061913,123554543,1,3,0,0,4,98
2176,184061913,168778803,1,1,0,2,3,85
2177,184061913,123554540,1,2,0,0,0,9
2178,184061913,123554549,1,0,0,0,0,8
2179,184061913,123554533,1,0,0,0,1,7
2180,184061913,123554525,1,0,0,0,0,7
2181,184061913,168778805,1,0,0,0,2,34
2182,184061913,123554536,1,0,0,0,0,24
2183,184061913,168778801,1,0,0,0,1,3
2184,184061913,123554587,1,0,0,0,0,1
2185,184061913,123554589,1,0,0,0,0,1
2186,184061913,123554551,1,1,0,0,4,128
2187,184061913,123554546,1,2,0,1,6,139
2188,184061913,123554562,1,3,1,3,5,202
2189,184061913,123554531,1,0,0,1,2,85
2190,184061913,123554524,1,2,0,0,2,71
2191,184061913,123554556,1,1,1,0,2,37
2192,184061913,123554583,1,1,0,0,0,0
2193,184061913,123554543,1,3,0,0,4,100
2194,184061913,168778803,1,1,0,2,3,85
2195,184061913,123554540,1,2,0,0,0,9
2196,184061913,123554549,1,0,0,0,0,8
2197,184061913,123554533,1,0,0,0,1,7
2198,184061913,123554525,1,0,0,0,0,7
