,product_id,product_id_crawl,product_detail_id,color,is_genuine,is_used,is_imported_goods,seller,sell_price
0,1,184036446,32033732,Đen,False,False,False,1,12490000
1,1,184036446,32033721,Trắng,False,False,False,1,11110000
2,1,184036446,32033719,Đen,False,False,False,1,10890000
3,1,184036446,32033734,Trắng,False,False,False,1,12490000
4,1,184036446,32033727,Xanh,False,False,False,1,10890000
5,2,123345348,70766419,Trắng,False,False,False,1,15290000
6,2,123345348,70766417,Đen,False,False,False,1,15290000
7,2,123345348,70766425,Xanh,False,False,False,1,15290000
8,2,123345348,70766423,Xanh,False,False,False,1,15700000
9,2,123345348,97736366,Tím,False,False,False,1,16150000
10,2,123345348,70766429,Trắng,False,False,False,1,17690000
11,2,123345348,70766427,Đen,False,False,False,1,16990000
12,2,123345348,70766435,Xanh,False,False,False,1,17690000
13,3,184059211,123547403,Trắng,False,False,False,1,18990000
14,3,184059211,123547432,Hồng,False,False,False,1,21620000
15,3,184059211,123547420,Xanh,False,False,False,1,18990000
16,3,184059211,168778791,Xanh,False,False,False,1,18990000
17,3,184059211,123547425,Xanh,False,False,False,1,21490000
18,3,184059211,123547399,Đen,False,False,False,1,19060000
19,3,184059211,123547428,Hồng,False,False,False,1,18990000
20,4,184058811,123554568,Xanh,False,False,False,1,24250000
21,4,184058811,168778789,Xanh,False,False,False,1,23990000
22,5,184061913,123554546,Xanh,False,False,False,1,29490000
23,5,184061913,123554524,Xám,False,False,False,1,29490000
24,5,184061913,123554531,Vàng,False,False,False,1,28990000
25,5,184061913,168778803,Xanh,False,False,False,1,26990000
26,5,184061913,123554551,Vàng,False,False,False,1,26990000
27,5,184061913,168778805,Xanh,False,False,False,1,29490000
28,5,184061913,123554562,Xanh,False,False,False,1,27290000
29,6,183243019,168721273,Trắng,False,False,False,1,12780000
30,6,183243019,168721298,Đỏ,False,False,False,1,11330000
31,11,183337963,183337964,,True,False,False,144219,7960000
32,11,183337963,183337964,,True,False,False,144219,7960000
33,11,183337963,183337964,,True,False,False,144219,7960000
34,11,183337963,183337964,,True,False,False,144219,7960000
35,11,183337963,183337964,,True,False,False,144219,7960000
36,11,183337963,183337964,,True,False,False,144219,7960000
37,11,183337963,183337964,,True,False,False,144219,7960000
38,11,183337963,183337964,,True,False,False,144219,7960000
39,13,55518608,55518610,Xanh,True,False,False,9141,990000
40,13,55518608,55518614,Đen,True,False,False,9141,990000
41,14,147969070,147969294,Tím,True,False,False,130073,2390000
42,14,147969070,147969294,Tím,True,False,False,130073,2390000
43,14,147969070,147969296,Xanh,True,False,False,130073,2390000
44,14,147969070,147969296,Xanh,True,False,False,130073,2390000
45,15,185225486,195945980,Đen,True,False,False,53024,2900000
46,15,185225486,195945981,,True,False,False,53024,2900000
47,16,140309479,144629008,Đen,True,False,False,179232,1159000
48,16,140309479,144629010,Xanh,True,False,False,179232,1159000
49,16,140309479,144629009,Vàng,True,False,False,179232,1159000
50,17,155833852,155833856,Xanh,True,False,False,29952,1839000
51,17,155833852,155833854,Đen,True,False,False,29952,1839000
52,17,155833852,155833858,Vàng,True,False,False,29952,1839000
53,18,108888574,108888578,Xanh,True,False,False,53024,800000
54,18,108888574,108888578,Xanh,True,False,False,53024,800000
55,18,108888574,108888576,Đen,True,False,False,53024,800000
56,18,108888574,108888576,Đen,True,False,False,53024,800000
57,18,108888574,108888580,Vàng,True,False,False,53024,800000
58,18,108888574,108888580,Vàng,True,False,False,53024,800000
59,19,199032361,199040922,Xanh,True,False,False,20704,1440000
60,20,119464777,138826716,Tím,True,False,False,179232,1569000
61,20,119464777,138826717,Xanh,True,False,False,179232,1569000
62,20,125600698,138828312,Xanh,True,False,False,179232,1569000
63,20,138305946,141648148,Tím,True,False,False,179232,1569000
64,20,138305946,141648148,Tím,True,False,False,179232,1569000
65,21,135332196,140621854,Xanh,True,False,False,162061,1790000
66,21,135332196,140621854,Xanh,True,False,False,162061,1790000
67,21,135332196,140621854,Xanh,True,False,False,162061,1790000
68,21,135332196,140621854,Xanh,True,False,False,162061,1790000
69,21,135332196,140621855,Vàng,True,False,False,162061,1790000
70,21,135332196,140621855,Vàng,True,False,False,162061,1790000
71,21,135332196,140621855,Vàng,True,False,False,162061,1790000
72,21,135332196,140621855,Vàng,True,False,False,162061,1790000
73,21,135322157,176059930,Xanh,True,False,False,29952,1799000
74,21,135322157,176059930,Xanh,True,False,False,29952,1799000
75,21,135322157,176059930,Xanh,True,False,False,29952,1799000
76,21,126050455,135538846,Xanh,True,False,False,179232,1689000
77,21,126050455,135538835,Vàng,True,False,False,179232,1689000
78,21,93502532,105178256,Xanh,True,False,False,162514,1919000
79,21,93502532,105178256,Xanh,True,False,False,162514,1919000
80,21,93502532,105191888,Vàng,True,False,False,162514,1919000
81,21,126051025,126051029,Xanh,True,False,False,20704,1590000
82,21,126051025,126051027,Vàng,True,False,False,20704,1590000
83,21,126296983,126296985,,True,False,False,222120,1790000
84,21,125595055,125595057,Xanh,True,False,False,222120,1990000
85,21,160303941,160303945,Vàng,True,False,False,162514,1939000
86,22,137153211,137153212,Blue,True,False,False,222120,1790000
87,22,137153211,137153212,Blue,True,False,False,222120,1790000
88,23,191477618,197539506,Xanh,True,False,False,162514,2039000
89,23,191477618,197539506,Xanh,True,False,False,162514,2039000
90,23,191477618,197539507,Xám,True,False,False,162514,2039000
91,23,191477618,197539507,Xám,True,False,False,162514,2039000
92,23,179438711,179438713,Xám,True,False,False,86805,2890000
93,23,179438711,179438713,Xám,True,False,False,86805,2890000
94,23,179438711,179438715,Xanh,True,False,False,86805,2540000
95,23,179438711,179438715,Xanh,True,False,False,86805,2540000
96,23,179930699,179930701,Xám,True,False,False,86805,2990000
97,23,179930699,179930701,Xám,True,False,False,86805,2990000
98,23,179930699,179930703,Xanh,True,False,False,86805,2640000
99,23,179930699,179930703,Xanh,True,False,False,86805,2640000
100,23,178575037,178575039,Xanh,True,False,False,29952,2069000
101,23,178575037,181787951,Xám,True,False,False,29952,2069000
102,23,179930704,179930708,Xanh,True,False,False,86805,3190000
103,23,179930704,179930708,Xanh,True,False,False,86805,3190000
104,23,179930704,179930706,Xám,True,False,False,86805,3190000
105,23,179930704,179930706,Xám,True,False,False,86805,3190000
106,23,181926713,181926715,Xanh dương,True,False,False,63,2890000
107,23,181926713,181926717,Xám,True,False,False,63,2890000
108,24,120295859,120295861,Xanh,True,False,False,1,1840000
109,24,125590981,125590983,Xanh,True,False,False,222120,2090000
110,24,170338359,191391356,Xanh,True,False,False,86805,2750000
111,25,200816421,200816425,Xanh,True,False,False,86805,3690000
112,25,200816421,200816423,Xanh,True,False,False,86805,3690000
113,26,147058165,147058167,Xanh,True,False,False,63,2890000
114,27,197889905,197889909,Xanh,True,False,False,29952,2779000
115,28,197553025,197553031,Xanh,True,False,False,86805,3590000
116,28,197553025,197553031,Xanh,True,False,False,86805,3590000
117,28,197553025,197553027,Xanh,True,False,False,1,2990000
118,28,197553025,197553029,Xám,True,False,False,86805,3390000
119,28,197553025,197553029,Xám,True,False,False,86805,3390000
120,28,197553025,197553033,Xám,True,False,False,86805,3590000
121,28,197553025,197553033,Xám,True,False,False,86805,3590000
122,28,198413871,198413873,Xám,True,False,False,222120,3590000
123,28,198413871,198413875,,True,False,False,222120,3590000
124,28,198413668,198413670,Xám,True,False,False,222120,3390000
125,28,198413668,198413672,,True,False,False,222120,3390000
126,29,179438706,179438710,Tím,True,False,False,86805,3790000
127,29,179438706,179438710,Tím,True,False,False,86805,3790000
128,30,150735429,150735434,,False,False,True,80348,15990000
129,30,150735429,150735436,,False,False,True,80348,17990000
130,31,147877951,147877953,,True,False,False,186025,15490000
131,32,193310183,193310185,Đen,True,False,False,1,15390000
132,32,193310183,193310187,Xanh,True,False,False,1,17340000
133,33,81034656,81034658,Đen,True,False,False,1,3290000
134,33,81034656,81034660,Xanh,True,False,False,1,3780000
135,33,141133864,141133866,Đen,True,False,False,29952,3879000
136,34,114766715,114766720,Xanh,True,False,False,1,3090000
137,34,114766715,114766722,Bạc,True,False,False,1,3090000
138,34,166034912,166034914,Bạc,True,False,False,1,2890000
139,34,166034912,166034916,Đen,True,False,False,1,2890000
140,35,164937168,164937170,Đen,True,False,False,1,2990000
141,35,164937168,164937172,Trắng,True,False,False,1,2990000
142,35,164923596,164923598,Đen,True,False,False,213861,4290000
143,35,164923596,164923600,Trắng,True,False,False,213861,4290000
144,35,142545270,159602762,Đen,True,False,False,162061,2750000
145,35,142545270,159602761,Xanh,True,False,False,118795,3290000
146,35,142545270,159602761,Xanh,True,False,False,118795,3290000
147,35,144870494,196876639,Đen,True,False,False,213861,3290000
148,35,145972424,145972426,Xanh,True,False,False,162514,2999000
149,35,145972424,145972428,Đen,True,False,False,162514,2999000
150,35,172303189,172304319,Xanh,True,False,False,179232,2869000
151,35,172303189,172304449,Đen,True,False,False,179232,2869000
152,35,192172856,192172860,Trắng,True,False,False,20704,3230000
153,36,132068858,132068862,Xanh,True,False,False,213861,4490000
154,36,132068858,132068862,Xanh,True,False,False,213861,4490000
155,36,132068858,132068862,Xanh,True,False,False,213861,4490000
156,36,132068858,179554821,Xanh,True,False,False,1,3750000
157,36,132068858,132068860,Đen,True,False,False,213861,4490000
158,36,132068858,132068860,Đen,True,False,False,213861,4490000
159,36,132068858,132068860,Đen,True,False,False,213861,4490000
160,36,132068858,132068860,Đen,True,False,False,213861,4490000
161,36,158461088,158461473,Xanh,True,False,False,20704,3800000
162,36,158461088,158461266,Đen,True,False,False,20704,3800000
163,36,158461088,189700515,Xanh,True,False,False,20704,3800000
164,36,181699369,181699379,Đen,True,False,False,150440,3990000
165,36,137572223,137572227,Xanh,True,False,False,179232,3869000
166,36,137572223,137572227,Xanh,True,False,False,179232,3869000
167,36,137572223,137572225,Đen,True,False,False,179232,3869000
168,36,137572223,137572225,Đen,True,False,False,179232,3869000
169,36,137572223,173719377,Xanh,True,False,False,179232,3869000
170,36,137572223,173719377,Xanh,True,False,False,179232,3869000
171,36,140163114,140163118,Đen,True,False,False,162514,3969000
172,36,179591105,179591111,Xanh,True,False,False,179232,3869000
173,36,164444757,164444758,Đen,True,False,False,212607,3890000
174,36,164444757,164444758,Đen,True,False,False,212607,3890000
175,37,189658085,189658087,Đen,True,False,False,1,3990000
176,37,189658085,189658089,Xanh,True,False,False,1,3990000
177,37,190544267,190544271,Xanh,True,False,False,29952,3859000
178,37,190544267,190544269,Đen,True,False,False,29952,3859000
179,37,192036708,192036710,Xanh,True,False,False,213861,4990000
180,37,192348147,192348151,Xanh,True,False,False,162514,4339000
181,37,192348147,192348149,Đen,True,False,False,162514,4339000
182,37,190701486,197600539,Đen,True,False,False,86805,4290000
183,37,196348143,196348162,Đen,True,False,False,20704,4100000
184,37,196348143,196348171,Xanh,True,False,False,20704,4100000
185,38,193128003,193128007,Bạc,True,False,False,1,4590000
186,38,193128003,193128005,Đen,True,False,False,1,4590000
187,39,174649410,174649412,Đen,True,False,False,20704,5490000
188,39,165700071,197581629,Xanh,True,False,False,86805,5690000
189,39,165700071,197581631,Đen,True,False,False,86805,5690000
190,40,200732479,200732483,Xanh,True,False,False,29952,5789000
191,40,200732479,200732481,Đen,True,False,False,29952,5789000
192,41,88255880,196395548,Bạc,True,False,False,1,4890000
193,41,88255880,88255888,Đen,True,False,False,1,5490000
194,41,100993285,100993289,Tím,True,True,False,20704,4990000
195,41,100993285,100993287,Đen,True,True,False,20704,4990000
196,41,124036010,124036012,Tím,True,False,False,162514,7690000
197,41,124036010,124036014,Đen,True,False,False,162514,7690000
198,42,173206400,173206402,Bạc,True,False,False,20704,6990000
199,42,173206400,173206406,Đen,True,False,False,20704,5269000
200,42,158348723,158348725,Đen,True,False,False,29952,5459000
201,42,158348723,158348727,Bạc,True,False,False,29952,5459000
202,42,158959446,158959450,Bạc,True,False,False,245735,7030000
203,42,158959446,158959448,Đen,True,False,False,245735,7030000
204,42,143059636,143059638,Đen,True,False,False,162514,6399000
205,42,143059636,143059640,Bạc,True,False,False,162514,6399000
206,42,142028538,197581636,Đen,True,False,False,86805,5990000
207,43,193979830,193979833,Đen,True,False,False,86805,6690000
208,43,193979830,193979833,Đen,True,False,False,86805,6690000
209,43,193979830,193979836,Hồng,True,False,False,1,6090000
210,43,198734319,198734327,Đen,True,False,False,20704,6650000
211,44,81027831,81027835,Đen,True,False,False,1,6950000
212,44,81027831,81027833,Bạc,True,False,False,1,6950000
213,45,113569117,113569119,Đen,True,False,False,179232,6290000
214,45,113569117,113569119,Đen,True,False,False,179232,6290000
215,45,113569117,113569121,Bạc,True,False,False,179232,6290000
216,45,113569117,113569121,Bạc,True,False,False,179232,6290000
217,46,177343384,177343386,Đen,True,False,False,1,6390000
218,46,177343384,177343388,Cam,True,False,False,1,7910000
219,47,168304536,168304540,Đen,True,False,False,1,9490000
220,48,190290064,190290066,,True,False,False,245735,7000000
221,48,176036536,176036540,Cam,True,False,False,213861,8990000
222,48,176036536,176036538,Đen,True,False,False,213861,8990000
223,48,186243828,186243832,Cam,True,False,False,20704,8990000
224,49,171110666,171110668,Đen,True,False,False,213861,12990000
225,49,171110666,171110670,Xanh,True,False,False,213861,12990000
226,50,173205160,173205168,Đen,True,False,False,20704,8290000
227,50,170338160,170338162,Đen,True,False,False,213861,10490000
228,51,194490386,194490388,Vàng,True,False,False,1,7990000
229,51,194490386,194490390,Đen,True,False,False,1,8250000
230,51,195352781,195352783,Đen,True,False,False,213861,8990000
231,51,195352781,195352783,Đen,True,False,False,213861,8990000
232,51,195352781,195352785,Vàng,True,False,False,213861,8990000
233,51,195352781,195352785,Vàng,True,False,False,213861,8990000
234,51,196343012,196343014,Vàng,True,False,False,20704,8090000
235,51,196343012,196343016,Đen,True,False,False,20704,8090000
236,52,194487223,194487227,Đen,True,False,False,1,12850000
237,52,194487223,194487225,Vàng,True,False,False,1,12850000
238,52,195247535,195247539,Vàng,True,False,False,213861,13990000
239,52,195247535,195247537,Đen,True,False,False,213861,13990000
240,53,194489407,194489411,Đen,True,False,False,1,9990000
241,53,194489407,194489409,Vàng,True,False,False,1,9990000
242,53,195333531,195333535,Vàng,True,False,False,213861,10490000
243,53,195333531,195333535,Vàng,True,False,False,213861,10490000
244,53,195333531,195333533,Đen,True,False,False,213861,10490000
245,53,195333531,195333533,Đen,True,False,False,213861,10490000
246,53,197497444,197497446,Đen,True,False,False,29952,9239000
247,53,196044608,196044688,Đen,True,False,False,20704,9395000
248,53,196044608,196044753,Vàng,True,False,False,20704,9395000
249,58,65492829,65492830,,True,False,False,2350,4390000
250,58,65492829,65492830,,True,False,False,2350,4390000
251,58,65492829,65492830,,True,False,False,2350,4390000
252,58,65492829,65492830,,True,False,False,2350,4390000
253,58,65492829,65492830,,True,False,False,2350,4390000
254,58,65492829,65492830,,True,False,False,2350,4390000
255,59,129868798,129868800,Đen,True,False,False,186025,8990000
256,59,128446446,128451311,Bạc,True,False,False,186025,12990000
257,60,195231834,195231840,Vàng,True,False,False,122357,11290000
258,60,195231834,195231836,,True,False,False,122357,11290000
259,60,195231834,195231838,Bạc,True,False,False,122357,11290000
260,61,197143907,197143915,,True,False,False,122357,4190000
261,61,197143907,197143911,,True,False,False,122357,4190000
262,61,197143907,197143919,Vàng,True,False,False,122357,4190000
263,61,197143907,197143917,Vàng,True,False,False,122357,3490000
264,61,197143907,197143909,,True,False,False,122357,3490000
265,61,197143907,197143913,,True,False,False,122357,3490000
266,62,58065346,110892866,Xanh,True,False,False,2198,2690000
267,62,58065346,110892866,Xanh,True,False,False,2198,2690000
268,62,58065346,110892868,Xám,True,False,False,2198,2690000
269,62,58065346,110892868,Xám,True,False,False,2198,2690000
270,63,172313857,172314390,Xám,True,False,False,86805,2490000
271,63,172313857,172314390,Xám,True,False,False,86805,2490000
272,63,172313857,172318943,Xanh Dương,True,False,False,86805,2490000
273,63,172313857,172318943,Xanh Dương,True,False,False,86805,2490000
274,63,172319352,172319466,Đen,True,False,False,179232,2419000
275,63,172319352,172320786,Xanh,True,False,False,179232,2419000
276,63,140747649,140747664,Xanh Dương,True,False,False,162514,3479000
277,63,140747649,140747664,Xanh Dương,True,False,False,162514,3479000
278,63,140747649,140747657,Xám,True,False,False,162514,3790000
279,63,140747649,140747657,Xám,True,False,False,162514,3790000
280,64,121252535,178098955,Đen,True,False,False,1,2790000
281,64,121252535,178098960,Xanh,True,False,False,1,2790000
282,64,137582801,137582803,Đen,True,False,False,86805,3690000
283,64,137582801,137582803,Đen,True,False,False,86805,3690000
